,secID,ticker,secShortName,exchangeCD,tradeDate,consID,consTicker,consName,consExchangeCD,quantity,cashSubsSign,CashRatio,fixedCahsAmount
24,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601111.XSHG,601111,中国国航,XSHG,1400,1,10.0,
25,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601138.XSHG,601138,工业富联,XSHG,800,1,10.0,
26,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601166.XSHG,601166,兴业银行,XSHG,6600,1,10.0,
27,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601186.XSHG,601186,中国铁建,XSHG,2100,1,10.0,
28,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601211.XSHG,601211,国泰君安,XSHG,2100,1,10.0,
29,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601236.XSHG,601236,红塔证券,XSHG,200,1,10.0,
30,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601288.XSHG,601288,农业银行,XSHG,17400,1,10.0,
31,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601318.XSHG,601318,中国平安,XSHG,4900,1,10.0,
32,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601319.XSHG,601319,中国人保,XSHG,500,1,10.0,
33,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601328.XSHG,601328,交通银行,XSHG,12500,1,10.0,
34,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601336.XSHG,601336,新华保险,XSHG,400,1,10.0,
35,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601390.XSHG,601390,中国中铁,XSHG,3700,1,10.0,
36,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601398.XSHG,601398,工商银行,XSHG,9800,1,10.0,
37,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601601.XSHG,601601,中国太保,XSHG,1400,1,10.0,
38,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601628.XSHG,601628,中国人寿,XSHG,800,1,10.0,
39,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601668.XSHG,601668,中国建筑,XSHG,9600,1,10.0,
40,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601688.XSHG,601688,华泰证券,XSHG,2000,1,10.0,
41,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601766.XSHG,601766,中国中车,XSHG,4400,1,10.0,
42,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601818.XSHG,601818,光大银行,XSHG,7300,1,10.0,
43,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601857.XSHG,601857,中国石油,XSHG,4400,1,10.0,
44,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601888.XSHG,601888,中国国旅,XSHG,400,1,10.0,
45,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601939.XSHG,601939,建设银行,XSHG,3100,1,10.0,
46,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601988.XSHG,601988,中国银行,XSHG,9600,1,10.0,
47,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,601989.XSHG,601989,中国重工,XSHG,4100,1,10.0,
48,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,603259.XSHG,603259,药明康德,XSHG,300,1,10.0,
49,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-29,603993.XSHG,603993,洛阳钼业,XSHG,3200,1,10.0,
50,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600000.XSHG,600000,浦发银行,XSHG,5300,1,10.0,
51,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600009.XSHG,600009,上海机场,XSHG,400,1,10.0,
52,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600016.XSHG,600016,民生银行,XSHG,11300,1,10.0,
53,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600028.XSHG,600028,中国石化,XSHG,6100,1,10.0,
54,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600030.XSHG,600030,中信证券,XSHG,3900,1,10.0,
55,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600031.XSHG,600031,三一重工,XSHG,2700,1,10.0,
56,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600036.XSHG,600036,招商银行,XSHG,4700,1,10.0,
57,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600048.XSHG,600048,保利地产,XSHG,3300,1,10.0,
58,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600050.XSHG,600050,中国联通,XSHG,4200,1,10.0,
59,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600104.XSHG,600104,上汽集团,XSHG,1600,1,10.0,
60,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600196.XSHG,600196,复星医药,XSHG,500,1,10.0,
61,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600276.XSHG,600276,恒瑞医药,XSHG,1400,1,10.0,
62,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600309.XSHG,600309,万华化学,XSHG,700,1,10.0,
63,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600340.XSHG,600340,华夏幸福,XSHG,600,1,10.0,
64,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600519.XSHG,600519,贵州茅台,XSHG,200,1,10.0,
65,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600547.XSHG,600547,山东黄金,XSHG,500,1,10.0,
66,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600585.XSHG,600585,海螺水泥,XSHG,900,1,10.0,
67,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600690.XSHG,600690,海尔智家,XSHG,1700,1,10.0,
68,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600703.XSHG,600703,三安光电,XSHG,1100,1,10.0,
69,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600837.XSHG,600837,海通证券,XSHG,3700,1,10.0,
70,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,600887.XSHG,600887,伊利股份,XSHG,2800,1,10.0,
71,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601012.XSHG,601012,隆基股份,XSHG,1200,1,10.0,
72,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601066.XSHG,601066,中信建投,XSHG,200,1,10.0,
73,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601088.XSHG,601088,中国神华,XSHG,1500,1,10.0,
74,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601111.XSHG,601111,中国国航,XSHG,1400,1,10.0,
75,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601138.XSHG,601138,工业富联,XSHG,800,1,10.0,
76,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601166.XSHG,601166,兴业银行,XSHG,6600,1,10.0,
77,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601186.XSHG,601186,中国铁建,XSHG,2100,1,10.0,
78,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601211.XSHG,601211,国泰君安,XSHG,2100,1,10.0,
79,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601236.XSHG,601236,红塔证券,XSHG,200,1,10.0,
80,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601288.XSHG,601288,农业银行,XSHG,17500,1,10.0,
81,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601318.XSHG,601318,中国平安,XSHG,4900,1,10.0,
82,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601319.XSHG,601319,中国人保,XSHG,500,1,10.0,
83,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601328.XSHG,601328,交通银行,XSHG,12500,1,10.0,
84,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601336.XSHG,601336,新华保险,XSHG,400,1,10.0,
85,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601390.XSHG,601390,中国中铁,XSHG,3700,1,10.0,
86,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601398.XSHG,601398,工商银行,XSHG,9800,1,10.0,
87,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601601.XSHG,601601,中国太保,XSHG,1400,1,10.0,
88,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601628.XSHG,601628,中国人寿,XSHG,800,1,10.0,
89,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601668.XSHG,601668,中国建筑,XSHG,9600,1,10.0,
90,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601688.XSHG,601688,华泰证券,XSHG,2000,1,10.0,
91,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601766.XSHG,601766,中国中车,XSHG,4400,1,10.0,
92,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601818.XSHG,601818,光大银行,XSHG,7300,1,10.0,
93,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601857.XSHG,601857,中国石油,XSHG,4400,1,10.0,
94,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601888.XSHG,601888,中国国旅,XSHG,500,1,10.0,
95,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601939.XSHG,601939,建设银行,XSHG,3100,1,10.0,
96,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601988.XSHG,601988,中国银行,XSHG,9600,1,10.0,
97,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,601989.XSHG,601989,中国重工,XSHG,4200,1,10.0,
98,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,603259.XSHG,603259,药明康德,XSHG,300,1,10.0,
99,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-28,603993.XSHG,603993,洛阳钼业,XSHG,3200,1,10.0,
100,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600000.XSHG,600000,浦发银行,XSHG,5300,1,10.0,
101,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600009.XSHG,600009,上海机场,XSHG,400,1,10.0,
102,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600016.XSHG,600016,民生银行,XSHG,11300,1,10.0,
103,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600028.XSHG,600028,中国石化,XSHG,6100,1,10.0,
104,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600030.XSHG,600030,中信证券,XSHG,3900,1,10.0,
105,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600031.XSHG,600031,三一重工,XSHG,2700,1,10.0,
106,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600036.XSHG,600036,招商银行,XSHG,4700,1,10.0,
107,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600048.XSHG,600048,保利地产,XSHG,3300,1,10.0,
108,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600050.XSHG,600050,中国联通,XSHG,4200,1,10.0,
109,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600104.XSHG,600104,上汽集团,XSHG,1600,1,10.0,
110,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600196.XSHG,600196,复星医药,XSHG,500,1,10.0,
111,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600276.XSHG,600276,恒瑞医药,XSHG,1400,1,10.0,
112,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600309.XSHG,600309,万华化学,XSHG,700,1,10.0,
113,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600340.XSHG,600340,华夏幸福,XSHG,500,1,10.0,
114,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600519.XSHG,600519,贵州茅台,XSHG,200,1,10.0,
115,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600547.XSHG,600547,山东黄金,XSHG,500,1,10.0,
116,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600585.XSHG,600585,海螺水泥,XSHG,900,1,10.0,
117,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600690.XSHG,600690,海尔智家,XSHG,1700,1,10.0,
118,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600703.XSHG,600703,三安光电,XSHG,1100,1,10.0,
119,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600837.XSHG,600837,海通证券,XSHG,3700,1,10.0,
120,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,600887.XSHG,600887,伊利股份,XSHG,2800,1,10.0,
121,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601012.XSHG,601012,隆基股份,XSHG,1200,1,10.0,
122,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601066.XSHG,601066,中信建投,XSHG,200,1,10.0,
123,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601088.XSHG,601088,中国神华,XSHG,1500,1,10.0,
124,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601111.XSHG,601111,中国国航,XSHG,1400,1,10.0,
125,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601138.XSHG,601138,工业富联,XSHG,800,1,10.0,
126,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601166.XSHG,601166,兴业银行,XSHG,6600,1,10.0,
127,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601186.XSHG,601186,中国铁建,XSHG,2100,1,10.0,
128,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601211.XSHG,601211,国泰君安,XSHG,2000,1,10.0,
129,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601236.XSHG,601236,红塔证券,XSHG,200,1,10.0,
130,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601288.XSHG,601288,农业银行,XSHG,17400,1,10.0,
131,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601318.XSHG,601318,中国平安,XSHG,4900,1,10.0,
132,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601319.XSHG,601319,中国人保,XSHG,500,1,10.0,
133,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601328.XSHG,601328,交通银行,XSHG,12500,1,10.0,
134,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601336.XSHG,601336,新华保险,XSHG,400,1,10.0,
135,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601390.XSHG,601390,中国中铁,XSHG,3700,1,10.0,
136,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601398.XSHG,601398,工商银行,XSHG,9800,1,10.0,
137,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601601.XSHG,601601,中国太保,XSHG,1400,1,10.0,
138,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601628.XSHG,601628,中国人寿,XSHG,800,1,10.0,
139,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601668.XSHG,601668,中国建筑,XSHG,9500,1,10.0,
140,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601688.XSHG,601688,华泰证券,XSHG,2000,1,10.0,
141,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601766.XSHG,601766,中国中车,XSHG,4400,1,10.0,
142,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601818.XSHG,601818,光大银行,XSHG,7200,1,10.0,
143,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601857.XSHG,601857,中国石油,XSHG,4400,1,10.0,
144,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601888.XSHG,601888,中国国旅,XSHG,400,1,10.0,
145,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601939.XSHG,601939,建设银行,XSHG,3000,1,10.0,
146,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601988.XSHG,601988,中国银行,XSHG,9600,1,10.0,
147,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,601989.XSHG,601989,中国重工,XSHG,4100,1,10.0,
148,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,603259.XSHG,603259,药明康德,XSHG,300,1,10.0,
149,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-27,603993.XSHG,603993,洛阳钼业,XSHG,3200,1,10.0,
150,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600000.XSHG,600000,浦发银行,XSHG,5300,1,10.0,
151,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600009.XSHG,600009,上海机场,XSHG,400,1,10.0,
152,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600016.XSHG,600016,民生银行,XSHG,11300,1,10.0,
153,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600028.XSHG,600028,中国石化,XSHG,6100,1,10.0,
154,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600030.XSHG,600030,中信证券,XSHG,3900,1,10.0,
155,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600031.XSHG,600031,三一重工,XSHG,2700,1,10.0,
156,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600036.XSHG,600036,招商银行,XSHG,4700,1,10.0,
157,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600048.XSHG,600048,保利地产,XSHG,3300,1,10.0,
158,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600050.XSHG,600050,中国联通,XSHG,4300,1,10.0,
159,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600104.XSHG,600104,上汽集团,XSHG,1600,1,10.0,
160,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600196.XSHG,600196,复星医药,XSHG,500,1,10.0,
161,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600276.XSHG,600276,恒瑞医药,XSHG,1400,1,10.0,
162,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600309.XSHG,600309,万华化学,XSHG,700,1,10.0,
163,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600340.XSHG,600340,华夏幸福,XSHG,600,1,10.0,
164,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600519.XSHG,600519,贵州茅台,XSHG,200,1,10.0,
165,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600547.XSHG,600547,山东黄金,XSHG,500,1,10.0,
166,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600585.XSHG,600585,海螺水泥,XSHG,900,1,10.0,
167,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600690.XSHG,600690,海尔智家,XSHG,1700,1,10.0,
168,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600703.XSHG,600703,三安光电,XSHG,1100,1,10.0,
169,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600837.XSHG,600837,海通证券,XSHG,3700,1,10.0,
170,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,600887.XSHG,600887,伊利股份,XSHG,2800,1,10.0,
171,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601012.XSHG,601012,隆基股份,XSHG,1200,1,10.0,
172,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601066.XSHG,601066,中信建投,XSHG,200,1,10.0,
173,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601088.XSHG,601088,中国神华,XSHG,1500,1,10.0,
174,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601111.XSHG,601111,中国国航,XSHG,1400,1,10.0,
175,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601138.XSHG,601138,工业富联,XSHG,800,1,10.0,
176,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601166.XSHG,601166,兴业银行,XSHG,6600,1,10.0,
177,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601186.XSHG,601186,中国铁建,XSHG,2100,1,10.0,
178,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601211.XSHG,601211,国泰君安,XSHG,2100,1,10.0,
179,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601236.XSHG,601236,红塔证券,XSHG,200,1,10.0,
180,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601288.XSHG,601288,农业银行,XSHG,17400,1,10.0,
181,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601318.XSHG,601318,中国平安,XSHG,4900,1,10.0,
182,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601319.XSHG,601319,中国人保,XSHG,500,1,10.0,
183,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601328.XSHG,601328,交通银行,XSHG,12500,1,10.0,
184,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601336.XSHG,601336,新华保险,XSHG,400,1,10.0,
185,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601390.XSHG,601390,中国中铁,XSHG,3700,1,10.0,
186,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601398.XSHG,601398,工商银行,XSHG,9800,1,10.0,
187,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601601.XSHG,601601,中国太保,XSHG,1400,1,10.0,
188,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601628.XSHG,601628,中国人寿,XSHG,800,1,10.0,
189,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601668.XSHG,601668,中国建筑,XSHG,9600,1,10.0,
190,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601688.XSHG,601688,华泰证券,XSHG,2000,1,10.0,
191,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601766.XSHG,601766,中国中车,XSHG,4400,1,10.0,
192,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601818.XSHG,601818,光大银行,XSHG,7300,1,10.0,
193,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601857.XSHG,601857,中国石油,XSHG,4400,1,10.0,
194,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601888.XSHG,601888,中国国旅,XSHG,400,1,10.0,
195,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601939.XSHG,601939,建设银行,XSHG,3100,1,10.0,
196,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601988.XSHG,601988,中国银行,XSHG,9600,1,10.0,
197,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,601989.XSHG,601989,中国重工,XSHG,4100,1,10.0,
198,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,603259.XSHG,603259,药明康德,XSHG,300,1,10.0,
199,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-24,603993.XSHG,603993,洛阳钼业,XSHG,3200,1,10.0,
200,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-23,600000.XSHG,600000,浦发银行,XSHG,5300,1,10.0,
201,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-23,600009.XSHG,600009,上海机场,XSHG,400,1,10.0,
202,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-23,600016.XSHG,600016,民生银行,XSHG,11300,1,10.0,
203,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-23,600028.XSHG,600028,中国石化,XSHG,6100,1,10.0,
204,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-23,600030.XSHG,600030,中信证券,XSHG,3900,1,10.0,
205,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-23,600031.XSHG,600031,三一重工,XSHG,2700,1,10.0,
206,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-23,600036.XSHG,600036,招商银行,XSHG,4700,1,10.0,
207,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-23,600048.XSHG,600048,保利地产,XSHG,3300,1,10.0,
208,510050.XSHG,510050,华夏上证50ETF,XSHG,2020-04-23,600050.XSHG,600050,中国联通,XSHG,4200,1,10.0,
